date,AGG,EEM,GLD,IWM,QQQ,SPY,TLT
2009-05-08,0.37968032708601474,0.07725694435972959,0.12689053970234426,0.07939555785678139,0.09834412769239807,0.09267540637258294,0.14575709693014904
2009-05-11,0.38300347076889607,0.07683528970630606,0.1267481100662235,0.07908228730421754,0.09814114440208427,0.09204370824375124,0.14414598950852126
2009-05-12,0.37945977887962584,0.07684593436581226,0.12644955650239195,0.07905535952554917,0.09798292836375236,0.09217159323381177,0.1480348491290566
2009-05-13,0.37378112725889306,0.07713105275481517,0.12843035416016016,0.07814242945301501,0.09796899036854104,0.09228858575700594,0.15225746024756942
2009-05-14,0.37373220375031263,0.07704168612284619,0.12914900640763013,0.07807437776284919,0.09771036393446683,0.09211672652194326,0.15217563549995178
2009-05-15,0.3724068219942785,0.07689628265186572,0.12911495048752042,0.07800757991770044,0.097841695189111,0.09196740294138593,0.15376526681813793
2009-05-18,0.3748343650972483,0.07631154611682867,0.13017887224906396,0.07764955950936167,0.09705144049419709,0.09138063559382091,0.15259358093947933
2009-05-19,0.3752589115070802,0.07616090698016723,0.1288434980769016,0.07779473786389254,0.09800822294452084,0.09200862132777086,0.15192510129966666
2009-05-20,0.3728453418719272,0.07666876481497147,0.13107342678256173,0.07788816888587724,0.09863949374431913,0.09265487917432025,0.15022992472602315
2009-05-21,0.3735480862847828,0.0769684689540788,0.13171195825413895,0.07834157103362308,0.09868903000655788,0.09293886247105172,0.14780202299576672
2009-05-22,0.3751446289625482,0.07673373872573817,0.1309484702010945,0.07812927939947154,0.09935632744426298,0.09281593462352608,0.1468716206433585
2009-05-26,0.375625445592128,0.07711962283270346,0.13145938458233597,0.07769414175992553,0.09850490719270746,0.0932775799192603,0.14631891812093922
2009-05-27,0.3695406016495154,0.07848649194520094,0.13244545020340126,0.07866987533779018,0.09970269831264027,0.0948627556478487,0.14629212690360321
2009-05-28,0.37032331015076225,0.0783563308413766,0.13278480947670895,0.07894882627556085,0.09975606482013877,0.09499141058650314,0.14483924784894944
2009-05-29,0.3636145373736443,0.08093989632159629,0.1340795225613626,0.07997936255404176,0.10185062262352242,0.09660410969949329,0.14293194886633928
2009-06-01,0.3462112190104825,0.08230363885869271,0.14079737526940123,0.0818073426522008,0.10394004794621255,0.09963254806348201,0.14530782819952814
2009-06-02,0.3433685763040923,0.08242520158593031,0.14141368958049733,0.08213060837767164,0.10467455480851642,0.10008602871277564,0.14590134063051635
2009-06-03,0.34703461981155936,0.08155238555034774,0.1402536395417519,0.08209548398702815,0.10511391566583432,0.0995469449347653,0.14440301050871307
2009-06-04,0.33541809952668167,0.08366350477047167,0.14183171563306948,0.08328628402581334,0.10980458849289107,0.10278001390372207,0.14321579364735082
2009-06-05,0.33464989241229776,0.08401768542135539,0.1392522794963474,0.08361892242392278,0.11050573552715007,0.10323210801026311,0.14472337670866353
2009-06-08,0.33125455730809616,0.08386717152792021,0.14047883981318698,0.0846774526285772,0.11133982711021367,0.1043171437230194,0.14406500788898635
2009-06-09,0.32989415425022894,0.08399883760023642,0.1407723346371089,0.08483557808943755,0.11154776837202396,0.104539242029542,0.14441208502142225
2009-06-10,0.32953109871647124,0.08390081605074556,0.14076550379211245,0.08499456752916948,0.1121843014218305,0.10441627707955697,0.14420743541011372
2009-06-11,0.327903920114203,0.08366201580382049,0.14064368299568158,0.08568917379109386,0.11418460807734979,0.10516782630476212,0.14274877291308924
2009-06-12,0.3397657635134449,0.08076543730503569,0.13920196804895693,0.08330949361138137,0.10967121019232326,0.10170084094363538,0.1455852863852225
2009-06-15,0.3404217914557265,0.08030199720887701,0.14021172709656243,0.08318036617511682,0.10896072569475275,0.1014507340315243,0.14547265833744025
2009-06-16,0.3436121004150769,0.08007361167413651,0.1395565843678207,0.08356164072384098,0.10898387988482522,0.10162248391505337,0.14258969901924629
2009-06-17,0.3330991571517075,0.08238779055185222,0.1375420143638253,0.086182433209982,0.11367469474598503,0.10780762595817117,0.13930628401847678
2009-06-18,0.33175180858694875,0.08275385671606608,0.13738659153602545,0.08716875149953932,0.11430635280262537,0.1082899683004652,0.13834267055832994
2009-06-19,0.33243273593431855,0.0826963748525093,0.1378056701409053,0.0874967576835062,0.11393201078595866,0.10823323588969183,0.13740321471311015
2009-06-22,0.33407024428631016,0.08234202404625751,0.13699707382889778,0.08761149316910696,0.11364876236388896,0.10715805870467625,0.13817234360086236
2009-06-23,0.3317875057900281,0.08279108813031988,0.13760428314543752,0.08838048217483521,0.11450906951675816,0.10770758566306314,0.137219985579558
2009-06-24,0.32997150467773184,0.083979374200919,0.13666190128471256,0.08857186999917897,0.11515654158014861,0.10980153165190853,0.1358572766054006
2009-06-25,0.33217276220615727,0.08400300520727629,0.13673632837435246,0.08831362583520652,0.11484797607980964,0.10941595537767229,0.13451034691952551
2009-06-26,0.3305239501164025,0.08442922158531731,0.13688315031930312,0.08835987887892521,0.1150690021967052,0.10985355710251074,0.1348812398008358
2009-06-29,0.3266619116211534,0.08527153770717655,0.13882723084421658,0.08932581423910668,0.11619113141108812,0.11011130081386025,0.13361107336339845
2009-06-30,0.3264825675932426,0.08483154298275215,0.13875586759169914,0.0890742528549756,0.11638306182109733,0.10948324576064691,0.1349894613955862
2009-07-01,0.32458555729940264,0.08453803520018242,0.14239666636795012,0.08892577330061006,0.11592549916501704,0.10922277869543519,0.13440568997140254
2009-07-02,0.32434973094046426,0.0843053913127828,0.14287077791894445,0.08894458255823397,0.11658714012639856,0.10862678931779904,0.13431558782537698
2009-07-06,0.32447283250631276,0.08422520558446102,0.14229105661131192,0.0889034656575995,0.11688805348412065,0.10859285155622997,0.13462653459996426
2009-07-07,0.32129214442128257,0.08450369247267958,0.14147052181741826,0.09114522130850697,0.11679982268767014,0.11064570184049613,0.13414289545194624
2009-07-08,0.3238560986022584,0.08427496038792266,0.14152651645505132,0.09096332021273275,0.11658527232619849,0.11048040094382675,0.13231343107200974
2009-07-09,0.3220345790608094,0.08428566977777983,0.14166865790562416,0.0918621941655083,0.11710254379393659,0.11127990699414374,0.131766448302198
2009-07-10,0.3217706145105692,0.08429252927512043,0.14177010998884992,0.092123467600258,0.1172011312208931,0.1115859274549149,0.13125621994939435
2009-07-13,0.3208798346236087,0.08405248706941891,0.144062344920387,0.09211147682251594,0.11777744580633555,0.11020924198395118,0.13090716877378264
2009-07-14,0.32330160165081007,0.08385819724853398,0.14383884109935524,0.09192258664022016,0.11742018971199808,0.10993085913340779,0.1297277245156747
2009-07-15,0.3196124130945908,0.0838134315945196,0.14479601478345067,0.09348237474078944,0.11768416456336633,0.11282900925801821,0.12778259196526498
2009-07-16,0.31917346677097,0.08385345480548584,0.1442896393876979,0.09449503733300485,0.11787118536352219,0.11330135441400294,0.1270158619253163
2009-07-17,0.32005845976125374,0.08394911139807884,0.1444904688469237,0.09447486226566046,0.1173280741259102,0.11351158974880943,0.12618743385336353
2009-07-20,0.3203044750642722,0.08335687904671955,0.14496168812589408,0.0944052785831383,0.11739927932791398,0.11352911418320732,0.1260432856688546
2009-07-21,0.3161156166350678,0.08382674941590038,0.14651575401770078,0.09518906480881675,0.1187708754724131,0.1146260900302635,0.12495584961983768
2009-07-22,0.3142590622777407,0.08484988659009099,0.14710969573458618,0.09535509586117125,0.1186245856537424,0.1150139375921008,0.12478773629056772
2009-07-23,0.31430655337182645,0.08467552158100422,0.1495933610153248,0.09445844117831964,0.11793963183457218,0.1141718805593834,0.12485461045956917
2009-07-24,0.3141834293815837,0.08591450961324282,0.14870004206164306,0.09553566865400831,0.11714871309612081,0.11447791784108934,0.12403971935231198
2009-07-27,0.3144911205330704,0.08573045684393563,0.1498887805699099,0.09548406650008946,0.11695070157221849,0.11419224817736563,0.12326262580341041
2009-07-28,0.3171477062662149,0.08586263864401952,0.14718616108854363,0.09561375392877039,0.11680589449729523,0.11422954238960817,0.12315430318554814
2009-07-29,0.3126498451272985,0.08846268330940801,0.1476804176485279,0.09637272812050761,0.11660820220140933,0.11648732909805153,0.12173879449479717
2009-07-30,0.3134864606330885,0.08820430600440722,0.1479783677411146,0.09618206675831573,0.11674257668048843,0.11644281644852834,0.1209634057340572
2009-07-31,0.3125202742003317,0.08872691592666984,0.14736867691964786,0.09649703845492988,0.11715171714365297,0.11784833149538483,0.11988704585938303
2009-08-03,0.3127652319863117,0.08791496173825665,0.14630699768712116,0.09666192227286745,0.11839133788635678,0.11726501540231546,0.1206945330267707
2009-08-04,0.31061562179861457,0.08850104441842041,0.14567725213780888,0.09805361338111387,0.11813738063519265,0.11879609007451794,0.1202189975543316
2009-08-05,0.3097046477215944,0.08893987657129551,0.14554458670334466,0.0981163445701287,0.1175165648692967,0.1201583575215252,0.12001962204281474
2009-08-06,0.31182536369808594,0.08847319805337546,0.14573095704260736,0.09770855664292696,0.1173067508097476,0.1194896492640758,0.11946552448918085
2009-08-07,0.30467068172006556,0.08975754348077886,0.14425220325762222,0.10067795642788115,0.11987577033907987,0.1215430067220496,0.11922283805252272
2009-08-10,0.30025132665253024,0.09029846905243291,0.14479631083027059,0.10167901964133472,0.12072999986329187,0.12266474697970327,0.11958012698043638
2009-08-11,0.300537024148236,0.090165075806363,0.14549360819375246,0.10133643468858526,0.12059129124434845,0.12255163959120471,0.11932492632751016
2009-08-12,0.297314459377653,0.09250238795130487,0.14526251890380276,0.1017892512121656,0.12077301467770593,0.12396224930489222,0.11839611857247573
2009-08-13,0.29740052621129853,0.09246157305653287,0.14533012624082642,0.10190568026750324,0.12097149687746117,0.12407451605204765,0.11785608129433015
2009-08-14,0.29801911359686295,0.09192541198201079,0.14649017348540855,0.10110619975421259,0.12026159615114643,0.12396760145385183,0.118229903576507
2009-08-17,0.2994850893633619,0.09077545559737926,0.148036597615528,0.10019541021927048,0.11854677639857054,0.12250464571436315,0.12045602509152672
2009-08-18,0.29934836682259486,0.09041093969110081,0.14806347008402732,0.10038714715974507,0.118260720880533,0.1225463474070434,0.12098300795495559
2009-08-19,0.2954925815320585,0.08959718187625493,0.14602956397668634,0.10321890573308072,0.12185885211830048,0.12347476201785008,0.120328152745769
2009-08-20,0.297169017869092,0.08895195719703328,0.14484403157676826,0.10336707834430531,0.12089327976311559,0.12408361889782556,0.12069101635185993
2009-08-21,0.29514187971407785,0.0903369046665461,0.14470595865076408,0.10326533664361154,0.12175575587304639,0.1243129548243301,0.120481209627624
2009-08-24,0.3007909436639349,0.08920209113062846,0.14448444830361368,0.10228363568902255,0.12005172380080113,0.12333602184458592,0.11985113556741347
2009-08-25,0.3119464960937275,0.08823791842920858,0.13864344020775002,0.10176753439344118,0.11874185544175547,0.12119934225458191,0.1194634131795353
2009-08-26,0.3160263197830267,0.08795436796901138,0.1380021232976937,0.10132941288203397,0.11780144616372426,0.12028245872860265,0.11860387117590732
2009-08-27,0.3138814910077973,0.08915536945250466,0.14053034478131737,0.10082252673162315,0.11709120929216224,0.12050997539910656,0.11800908333548892
2009-08-28,0.3208491537597996,0.0879039558346668,0.14079521994600955,0.09913585115224373,0.11513126870485287,0.11832331935117472,0.11786123125125277
2009-08-31,0.32164779062849047,0.08660625398249847,0.14698747843878662,0.09764728569817341,0.11339178250097279,0.11661031381759053,0.11710909493348767
2009-09-01,0.3245702886427632,0.08673079345767118,0.14727663402650593,0.0971321288426947,0.11215597621225742,0.1145625046484498,0.1175716741696578
2009-09-02,0.3266520787377257,0.08725130800144461,0.14175824905791817,0.09783934447070085,0.11326891033325985,0.11550391242080332,0.11772619697814733
2009-09-03,0.32791264563939415,0.0869561940590467,0.14001474574039968,0.09765701220758252,0.11320881471687232,0.11529896765440614,0.11895161998229851
2009-09-04,0.32945699462882605,0.08731957660095334,0.14060257306939128,0.09762589715743737,0.11193692892300156,0.11500705365941544,0.118050975960975
2009-09-08,0.33033065152908125,0.08686649320152018,0.14297618373127646,0.09696995116397296,0.11128514665022177,0.11418175997111528,0.11738981375281214
2009-09-09,0.32773867304226323,0.0879318831297351,0.14291202488160126,0.097338086911243,0.1120255328278248,0.11562274863721475,0.11643105057011773
2009-09-10,0.32397451354710327,0.0883666107437951,0.14363097698061097,0.09813798103555996,0.11266519452594398,0.11675035301976025,0.11647437014722647
2009-09-11,0.3243106313645968,0.0886535907801479,0.14262621702424652,0.09814700658193065,0.11287308430281182,0.11678586320968531,0.11660360673658096
2009-09-14,0.3308731902400309,0.08780780640199146,0.14088824064574992,0.09703823167401346,0.11174258596859556,0.11560401200890076,0.11604593306071798
2009-09-15,0.33152664266608833,0.08763202183743388,0.13998443082928316,0.09690725210406777,0.11191566915615792,0.11547710330546668,0.11655688010150232
2009-09-16,0.3252530598949651,0.08812232413715826,0.1398173057606356,0.098427935118638,0.11455953636635431,0.118628369241525,0.1151914694807236
2009-09-17,0.32395227954015204,0.0881952200013606,0.13968500492723207,0.09894615457501871,0.11495841854565396,0.118857657205197,0.1154052652053855
2009-09-18,0.3236173363157102,0.08856077943331095,0.13893945805376512,0.09893763674097678,0.11575022002312305,0.11883421139178052,0.1153603580413334
2009-09-21,0.3227341132383906,0.08855756509998011,0.13787828146209538,0.09953704921295653,0.11600173832750829,0.1195402479651123,0.11575100469395685
2009-09-22,0.3241094864951877,0.08838473714144512,0.13637132806658414,0.09955248988423196,0.11606197539076092,0.11971232619484756,0.11580765682694251
2009-09-23,0.3247431920206218,0.08811840884811556,0.13594513577426864,0.09939285593511078,0.11609152078687586,0.11960716901342258,0.11610171762158474
2009-09-24,0.3261368371793002,0.08788473834637985,0.13553564525131118,0.09841548575708657,0.1159014213812131,0.1196111208168274,0.11651475126788174
2009-09-25,0.32540228357346,0.08832742068089544,0.1368119377951685,0.09873025630750161,0.11539077727972302,0.11942101412113881,0.11591631024211257
2009-09-28,0.32125462522951137,0.08871332732999748,0.13703001896451728,0.10029834680528092,0.11620540640572283,0.1222263989472714,0.1142718763176987
2009-09-29,0.3211336338614278,0.08870392518118683,0.1373086193501565,0.10048894194042976,0.11619532069245042,0.12195651617019529,0.11421304280415348
2009-09-30,0.31874066192728134,0.0891864315980159,0.13412555775039778,0.10076334859965813,0.11979936111100695,0.1240569166374553,0.11332772237618463
2009-10-01,0.32700630929489394,0.08852066231864823,0.13699508982852318,0.09851796995925424,0.1143679541100661,0.11974541463239821,0.11484659985621605
2009-10-02,0.32783409542002107,0.08873502222640746,0.13669052137273027,0.09823221440236984,0.1140502011455885,0.11921627299187616,0.11524167244100685
2009-10-05,0.330460388476849,0.08855447511119167,0.13497136945055532,0.09775412771804927,0.11399729585674775,0.11855268799983061,0.11570965538677638
2009-10-06,0.33102621372299046,0.08855418188274101,0.13060478517723823,0.09853942388778028,0.11458238932484836,0.12102629650437025,0.1156667095000315
2009-10-07,0.33050269746791733,0.08849881869912307,0.13063186995050394,0.0984201729972451,0.11444791193668241,0.1209322994955079,0.11656622945302009
2009-10-08,0.33045991890813414,0.09012462223697496,0.12684841511095127,0.09878163005735147,0.11602240335047888,0.12162799814095718,0.11613501219515221
2009-10-09,0.32300317964547653,0.09139615639517536,0.12835213606913226,0.10030564665218547,0.11784108224858872,0.12393879325593614,0.1151630057335054
2009-10-12,0.321529817087141,0.09130960818389744,0.1279618713394354,0.10026676981899833,0.11864984391227665,0.12375926255836181,0.1165228270998893
2009-10-13,0.31932547891484253,0.09327293230493514,0.12878924914896756,0.10009530719895382,0.11861019979693009,0.12375265897096639,0.11615417366440456
2009-10-14,0.32652034581065387,0.09115953555251793,0.12819899557747155,0.09892719393510109,0.11733719405477931,0.12151093436826474,0.11634580070121159
2009-10-15,0.3289273526522233,0.0909369515420542,0.12615300121904638,0.09881018104146408,0.11728027412070101,0.12134715297604823,0.11654508644846287
2009-10-16,0.3267797174031774,0.09081224956656214,0.12481204130068481,0.09988964037574874,0.11823814190867393,0.12225230428776068,0.11721590515739237
2009-10-19,0.32697947146275774,0.09053124053200322,0.12447446609472065,0.09998259200146384,0.11856732328311057,0.1222257891637759,0.11723911746216806
2009-10-20,0.32911935635089107,0.0899970043032915,0.12354477207146658,0.09908392554500023,0.11861338581735707,0.12164367047875049,0.11799788543324305
2009-10-21,0.3282810224485483,0.08980878026934404,0.12631995440688032,0.09819499437801303,0.11877846330465505,0.1208248038170467,0.11779198137551264
2009-10-22,0.3270584828939299,0.0909124478386238,0.12750445822585826,0.09782042676370714,0.11879267213626316,0.12033685957815832,0.1175746525634594
2009-10-23,0.32678091354453465,0.09175854141401174,0.1273218562043998,0.0971692039932292,0.11880665712809907,0.11971694456623481,0.11844588314949067
2009-10-26,0.329300221263075,0.0910762821946774,0.12678563534324278,0.09669248913087358,0.11843324486035692,0.11828501084636239,0.11942711636141186
2009-10-27,0.32664149949392085,0.09295975380737148,0.12672168343840592,0.09681786295221564,0.11770909451047287,0.11949025908834636,0.11965984670926673
2009-10-28,0.33406273506541095,0.08944974492520706,0.1270849199528424,0.09488920435504365,0.11536767006942573,0.11793008583933647,0.12121563979273378
2009-10-29,0.3369784926501086,0.08716569366618535,0.12549336499193403,0.09514062827217942,0.11540980602440044,0.11651731677090504,0.12329469762428705
2009-10-30,0.3407339819021925,0.08518730017109072,0.12768074489317835,0.09522969010573908,0.11356888541557078,0.11358443954627623,0.12401495796595233
2009-11-02,0.34705026036311165,0.08405189039054928,0.1255221948643448,0.09538282172686063,0.11270261993768725,0.11260295574622042,0.12268725697122583
2009-11-03,0.3588066215596123,0.08325447627780047,0.12081258114614436,0.09363337643449557,0.11140436462194807,0.11104138505217298,0.12104719490782621
2009-11-04,0.3592641488977206,0.08314058611399207,0.12036083898034095,0.09343994375820486,0.11145097528364858,0.11153564404853568,0.1208078629175573
2009-11-05,0.3600982049310905,0.08312283243684102,0.1209270463334723,0.09215166518840827,0.11025397061593217,0.11104551422342131,0.12240076627083447
2009-11-06,0.36007533053435764,0.083160868010544,0.12069272843242615,0.09197430803096424,0.10982771782577073,0.11083931997283482,0.12342972719310241
2009-11-09,0.36164481587739217,0.08233234367300102,0.12161043965236376,0.09236205005137578,0.10896901041846108,0.10923198388165926,0.12384935644574688
2009-11-10,0.35797833134482315,0.08309678104851213,0.12144154117676978,0.09245904182331524,0.11159140935380513,0.1104643552213474,0.12296854003142718
2009-11-11,0.3607163403599801,0.08310189754474581,0.12014874204533155,0.0921972796988116,0.11161703403563425,0.1099130687754436,0.12230563754005308
2009-11-12,0.36217090381582434,0.08247132280713076,0.11874107349611014,0.09187294055859771,0.11175947144546686,0.10975070018701072,0.12323358768985933
2009-11-13,0.36228251158547264,0.08242321509768924,0.11793839292576605,0.09185653872369832,0.11198599783728266,0.10998221116481559,0.12353113266527546
2009-11-16,0.37044374096780386,0.08079470376547601,0.1154382979414844,0.0900778114413141,0.11039667072603193,0.10892468352841124,0.12392409162947855
2009-11-17,0.37192284757540073,0.08006612652117621,0.11627557400459534,0.08925025174327286,0.10928876961145217,0.10782023256661839,0.12537619797748423
2009-11-18,0.3707209353578751,0.08013847047022882,0.11660255906980602,0.08947439336358076,0.1092972747324786,0.10808503468333458,0.12568133232269627
2009-11-19,0.37279706045875244,0.07988205763245224,0.11702166067475053,0.08841904903122953,0.1081518469004506,0.10740528709872645,0.12632303820363824
2009-11-20,0.3732851410025707,0.0798253452204837,0.11693131936673379,0.08838595711944054,0.10789888018706878,0.10725300704409928,0.12642035005960314
2009-11-23,0.37477888583205116,0.07962666591763264,0.11675585834482687,0.08806771780261813,0.10703375164165468,0.10682946342924324,0.12690765703197335
2009-11-24,0.3760521919936012,0.0797694870722583,0.11660263362211196,0.08804490342398966,0.10700682289085629,0.10676498866371624,0.12575897233346633
2009-11-25,0.3748743529636124,0.07980474738596877,0.1146129881377178,0.08860806201863028,0.10844337045060838,0.10896419198717672,0.12469228705628566
2009-11-27,0.3840489385956711,0.0773245434197665,0.11466562207077141,0.08613364673115677,0.10596220072571275,0.10639346481795031,0.12547158363897098
2009-11-30,0.38428892253067015,0.07738875857279919,0.11499977629181576,0.08596290905994153,0.10573218331947387,0.10625604573714599,0.12537140448815345
2009-12-01,0.3823805065350268,0.07693758924227775,0.11394275856649723,0.08585074542391033,0.10735132275185491,0.10640147404936683,0.12713560343106625
2009-12-02,0.3814726727616649,0.07731317016153932,0.11311749826666728,0.08585298984974002,0.10774712934052547,0.10669539138126312,0.1278011482385998
2009-12-03,0.38282388811803963,0.0771825667793667,0.11306183732411926,0.08606230595818593,0.10787153409497618,0.10646093053855657,0.12653693718675568
2009-12-04,0.392688600854202,0.07708692763736756,0.1020359105838997,0.08503326964859648,0.10786471056834088,0.10648836975952254,0.12880221094807087
2009-12-07,0.39252450132148986,0.07698426662790364,0.1020831725464575,0.0850410287110803,0.10769177101902752,0.10647482635954311,0.12920043341449797
2009-12-08,0.3939426781063919,0.07660991805758349,0.10066302631900025,0.08512949363351177,0.10749049152866424,0.1058272389166677,0.1303371534381806
2009-12-09,0.39449038215810106,0.07663917368083038,0.10076041949846798,0.08515527861828145,0.10695854466899621,0.10573745563972461,0.13025874573559829
2009-12-10,0.3931851442528099,0.07713709347520432,0.10090844535203965,0.08583830497214841,0.10776316904695149,0.10656243645774843,0.12860540644309787
2009-12-11,0.39744069867287357,0.07661033939146797,0.09930958092085775,0.08498695010091384,0.10667212949351024,0.10555706543500752,0.12942323598536914
2009-12-14,0.4001800798231725,0.07629719864539691,0.09898195458759006,0.08425708904899004,0.10577462265644637,0.10488389993799326,0.12962515530041083
2009-12-15,0.3973225434891242,0.0765977995826597,0.09959030604480135,0.08465967316298531,0.1061639867052277,0.10536145342220635,0.1303042375929954
2009-12-16,0.3964320233360626,0.07682641822098983,0.09972592856488499,0.08472227463463501,0.10624175526183206,0.10556262587263238,0.1304889741089632
2009-12-17,0.40270794154288647,0.07662337020547942,0.09516394128769498,0.08520033365987767,0.10629063825878865,0.10590856504678925,0.12810520999848357
2009-12-18,0.4026244634850193,0.07696935930355348,0.0951462549037032,0.08568234186265733,0.10536649815669437,0.10635697712569846,0.12785410516267395
2009-12-21,0.40004910540010924,0.07755186008786637,0.09488969135379575,0.08616301102534993,0.10633309441635226,0.10712725607647725,0.12788598164004916
2009-12-22,0.3948070186231677,0.07771147603782057,0.0947912997642551,0.08717964427468188,0.10769078089150705,0.10881032368782181,0.12900945672074593
2009-12-23,0.3949979656603122,0.07764003074757733,0.09480910778109287,0.0869446126903307,0.10768796666707148,0.1089135249530751,0.12900679150054034
2009-12-24,0.3955848384298641,0.07764295890902133,0.09468887998554944,0.08734266979304339,0.10746632761239389,0.1090851524964281,0.12818917277369968
2009-12-28,0.37805195603707165,0.07870198402969764,0.09529284242703039,0.08956024252449218,0.11357758729948139,0.11353443084677356,0.13128095683545316
2009-12-29,0.3787809036439769,0.07865367484075722,0.09489167079183998,0.08971311160074484,0.11345444296518477,0.11373435552353371,0.1307718406339627
2009-12-30,0.37581465280726506,0.07926319628603244,0.09540380920657945,0.09041959168077762,0.1138273827966205,0.11508640317439028,0.13018496404833457
2009-12-31,0.3739449310584535,0.07926191125838263,0.09676932434612459,0.09041361815774632,0.11428762558841615,0.11497418262649539,0.13034840696438144
2010-01-04,0.3807850923237392,0.07812333070056361,0.09486231232027471,0.08881611082078247,0.1126744333364879,0.11279137055473364,0.13194734994341853
2010-01-05,0.3736969276379768,0.07883258196239373,0.09611204078421531,0.08968904677968015,0.11382230414256682,0.11418285061542637,0.13366424807774088
2010-01-06,0.3877614991552379,0.07692644698662707,0.09298751726704915,0.08754741103748907,0.11010703483726443,0.11087287060102997,0.13379722011530237
2010-01-07,0.38914897978915786,0.07679498548833184,0.092745014117753,0.08730016718635017,0.10988235377686696,0.11063511716164981,0.13349338247989043
2010-01-08,0.391136482983774,0.07650723066802115,0.09245736939692888,0.08701126238173007,0.10916849645237904,0.11022997821048339,0.1334891799066834
2010-01-11,0.39002888738681507,0.07701605659966897,0.09129898538123163,0.0869886145171018,0.10892830717897659,0.11097578963182007,0.13476335930438593
2010-01-12,0.38056100752543687,0.07854870695161761,0.09289419838434637,0.08895254925860735,0.1110105734653995,0.11361131019596285,0.1344216542186294
2010-01-13,0.3749419220068285,0.07949242060505533,0.09363567595804435,0.08972840675772648,0.11180513319994302,0.11495180082750059,0.13544464064490178
2010-01-14,0.37435239374403184,0.08000504852539567,0.09397995353205131,0.08997492950658889,0.11248982246859357,0.11552328666446333,0.1336745655588753
2010-01-15,0.3759579463317543,0.08011543747856839,0.09389488866953088,0.08999301636646914,0.11154177335658301,0.11483992413605582,0.1336570136610384
2010-01-19,0.37613593083478114,0.07988285188610861,0.09408790387745447,0.09002261913088067,0.11055269685804467,0.11493543091773682,0.13438256649499364
2010-01-20,0.3775425897592974,0.07963740952645892,0.09305595386885473,0.09037977479249318,0.10991108609928237,0.11543467142531719,0.13403851452829618
2010-01-21,0.3794868596470339,0.07875773741711597,0.09265993232374646,0.09091773103692855,0.1096366718368062,0.11390966750508581,0.13463140023328313
2010-01-22,0.38434351056652893,0.07840832789714086,0.09338580438279247,0.09035107561395496,0.10515246154263191,0.11145180373396837,0.1369070162629824
2010-01-25,0.38678613602777157,0.07795887090286892,0.09239348667593429,0.08980696110647557,0.10510430246812338,0.11019284074246335,0.13775740207636278
2010-01-26,0.38211751704889896,0.07930326189446742,0.09197540462874573,0.09162319353424789,0.1068993708079262,0.11136246390494309,0.13671878818077066
2010-01-27,0.37912036133744453,0.0811353036186436,0.09171613274136568,0.09134489254313873,0.10689082650018689,0.11293873649547596,0.13685374676374457
2010-01-28,0.37691163225470237,0.0831549194461193,0.09007987169097909,0.09097170905102961,0.1051287122771601,0.11625218473272143,0.1375009705472882
2010-01-29,0.37789401693697616,0.08358446393978568,0.09080690919046297,0.0909281483594469,0.10384036645063503,0.1159789922068116,0.13696710291588157
2010-02-01,0.3790940301010456,0.0825803371689687,0.091206140836445,0.09135054517617042,0.10359772954059679,0.11455120320122933,0.13762001397554413
2010-02-02,0.37956338274534335,0.08287704957222974,0.09099698768323408,0.09161551263449717,0.10307235935348236,0.11337502985714315,0.13849967815407008
2010-02-03,0.3775096120900955,0.08305266558925681,0.09042200162687654,0.09364469384062928,0.10523994765622574,0.1147694223316422,0.1353616568652739
2010-02-04,0.3877273036229675,0.08162250417362174,0.08864221666184002,0.0923948455719493,0.10363716294268274,0.11077916340412602,0.13519680362281258
2010-02-05,0.38421331340451453,0.08309475703514335,0.08807869016600992,0.09269171138677379,0.1046632963429554,0.11335813065737947,0.13390010100722355
2010-02-08,0.38353679704977317,0.08317393187160732,0.08822205939767966,0.09273534958936018,0.10471574095029051,0.11331933940946502,0.13429678173182405
2010-02-09,0.3843626623907578,0.08196957163545927,0.0886044735970522,0.09287667095632132,0.10502926428466544,0.11307666544773153,0.13408069168801245
2010-02-10,0.3828819400769431,0.08264011122306797,0.08890422531498482,0.09385919834419541,0.1051318663344888,0.11371652447411919,0.1328661342322007
2010-02-11,0.3835790330014102,0.08225170158354414,0.08880564101645595,0.09371984693716875,0.10469556562681862,0.11355082198853542,0.13339738984606686
2010-02-12,0.3821068541236733,0.08240406608661625,0.08874033504177659,0.09476358785012898,0.10419748236091915,0.1139748567404994,0.13381281779638626
2010-02-16,0.38269456023037113,0.08187452828728181,0.08805258135034717,0.09462366374084102,0.10424621568637435,0.1130837642414243,0.13542468646336014
2010-02-17,0.38168828189770965,0.08221022500418833,0.08837168325647744,0.09489573067492962,0.1046714647983834,0.11340210252824706,0.13476051184006443
2010-02-18,0.37998821122643,0.08236735694241043,0.08791530448307897,0.0965056203355023,0.10529835617214349,0.1138705081936048,0.13405464264682992
2010-02-19,0.379983281989902,0.08232371669351425,0.08799665479827903,0.09657768859784528,0.10551082834256495,0.11402302779762492,0.13358480178026957
2010-02-22,0.3771533922509848,0.08287451861687586,0.08814448613382017,0.0972711732549518,0.10653441520767792,0.11490192720418342,0.1331200873315061
2010-02-23,0.3786807528916964,0.08267760225235887,0.08858192409864653,0.09752315905841138,0.10650044753011992,0.11472975147338361,0.13130636269538326
